100
P 0 0.010
B 86 38 1
B 86 41 1
B 86 44 1
B 86 54 1
B 86 56 1
B 86 58 1
B 86 59 1
B 86 60 2
B 86 70 1
B 86 78 1
P 87 0.010
B 87 0 1
B 87 2 1
B 87 14 3
B 87 19 1
B 87 21 1
B 87 24 2
B 87 29 1
B 87 30 2
B 87 32 1
B 87 39 1
B 87 40 1
B 87 56 1
B 87 58 1
B 87 64 2
B 87 93 1
B 87 97 1
P 88 0.010
B 88 6 1
B 88 11 1
B 88 12 1
B 88 14 2
B 88 19 1
B 88 23 2
B 88 24 1
B 88 26 1
B 88 30 1
B 88 45 1
B 88 57 1
B 88 60 1
B 88 71 1
B 88 89 1
B 88 95 1
P 89 0.010
B 89 2 1
B 89 6 2
B 89 12 2
B 89 19 2
B 89 22 1
B 89 25 1
B 89 29 1
B 89 37 1
B 89 38 1
B 89 46 1
B 89 49 1
B 89 75 1
B 89 85 1
B 89 97 2
B 89 100 1
P 90 0.010
B 90 19 1
B 90 22 1
B 90 23 1
B 90 35 1
B 90 37 1
B 90 40 1
B 90 57 1
B 90 70 1
B 90 76 1
B 90 77 1
P 91 0.010
B 91 21 4
B 91 22 1
B 91 26 1
B 91 28 1
B 91 40 2
B 91 54 1
B 91 76 1
B 91 81 1
B 91 94 1
P 92 0.010
B 92 3 1
B 92 6 1
B 92 11 2
B 92 22 1
B 92 23 1
B 92 24 1
B 92 26 1
B 92 39 1
B 92 40 1
B 92 41 1
B 92 42 1
B 92 57 1
B 92 66 1
B 92 67 1
B 92 70 1
B 92 72 1
B 92 73 1
B 92 77 1
B 92 79 1
B 92 86 1
P 93 0.010
B 93 2 1
B 93 14 1
B 93 22 1
B 93 29 1
B 93 33 1
B 93 39 2
B 93 60 1
B 93 76 1
B 93 97 1
P 94 0.010
B 94 6 1
B 94 14 1
B 94 19 1
B 94 21 1
B 94 22 1
B 94 23 1
B 94 29 1
B 94 35 1
B 94 36 1
B 94 60 1
B 94 77 1
B 94 99 1
P 95 0.010
B 95 3 1
B 95 11 2
B 95 21 2
B 95 22 2
B 95 23 1
B 95 28 1
B 95 34 1
B 95 35 1
B 95 36 1
B 95 38 1
B 95 41 1
B 95 46 1
B 95 56 1
B 95 60 1
B 95 81 1
P 96 0.010
B 96 21 1
B 96 23 1
B 96 25 1
B 96 33 1
B 96 47 1
B 96 56 1
B 96 64 1
B 96 80 1
P 97 0.010
B 97 0 1
B 97 6 1
B 97 14 2
B 97 26 1
B 97 35 1
B 97 54 1
B 97 60 1
B 97 67 1
B 97 81 1
B 97 83 1
B 97 86 1
B 97 99 1
P 98 0.010
B 98 1 1
B 98 2 1
B 98 6 1
B 98 12 1
B 98 19 3
B 98 22 2
B 98 24 1
B 98 26 1
B 98 29 1
B 98 30 2
B 98 34 1
B 98 44 1
B 98 46 1
B 98 56 1
B 98 80 1
B 98 82 1
B 98 95 1
P 99 0.010
B 99 3 2
B 99 8 1
B 99 14 1
B 99 16 1
B 99 23 1
B 99 31 1
B 99 38 2
B 99 39 1
B 99 56 1
B 99 67 1
B 99 70 1
B 99 73 1
B 99 81 1
B 99 89 1
B 99 91 1
