100
P 0 0.010
B 85 37 1
B 85 44 1
B 85 54 1
B 85 59 1
B 85 86 1
B 85 96 1
B 85 99 1
P 86 0.010
B 86 2 1
B 86 3 1
B 86 23 1
B 86 40 1
B 86 41 1
B 86 44 1
B 86 54 2
B 86 64 1
B 86 90 1
B 86 94 1
P 87 0.010
B 87 3 1
B 87 14 1
B 87 19 1
B 87 24 2
B 87 32 1
B 87 34 1
B 87 36 1
B 87 38 1
B 87 40 1
B 87 60 1
B 87 74 1
B 87 97 1
B 87 100 1
P 88 0.010
B 88 1 1
B 88 6 1
B 88 11 1
B 88 14 1
B 88 22 1
B 88 23 1
B 88 24 1
B 88 29 1
B 88 31 1
B 88 33 1
B 88 36 1
B 88 38 1
B 88 56 1
B 88 59 1
B 88 62 1
B 88 67 1
B 88 69 1
P 89 0.010
B 89 2 1
B 89 3 1
B 89 21 1
B 89 34 1
B 89 35 2
B 89 39 1
B 89 40 1
B 89 41 1
B 89 54 1
B 89 59 1
B 89 78 1
P 90 0.010
B 90 11 1
B 90 22 1
B 90 35 1
B 90 37 1
B 90 40 1
B 90 53 1
B 90 57 1
B 90 61 1
B 90 70 1
B 90 78 1
P 91 0.010
B 91 19 1
B 91 21 2
B 91 22 1
B 91 32 1
B 91 33 1
B 91 37 1
B 91 40 1
B 91 41 2
B 91 60 1
B 91 91 1
P 92 0.010
B 92 12 1
B 92 20 1
B 92 21 2
B 92 22 1
B 92 23 1
B 92 28 1
B 92 34 1
B 92 38 1
B 92 39 1
B 92 40 1
B 92 47 1
B 92 54 1
B 92 64 1
B 92 66 1
B 92 87 1
B 92 97 1
P 93 0.010
B 93 3 1
B 93 29 1
B 93 33 1
B 93 36 3
B 93 37 1
B 93 40 1
B 93 44 1
B 93 54 1
B 93 59 1
B 93 65 1
B 93 81 1
P 94 0.010
B 94 2 1
B 94 14 1
B 94 22 1
B 94 25 1
B 94 28 1
B 94 32 1
B 94 36 1
B 94 57 1
B 94 60 2
B 94 78 1
B 94 95 1
P 95 0.010
B 95 14 2
B 95 19 1
B 95 21 1
B 95 31 1
B 95 34 2
B 95 37 1
B 95 41 1
B 95 60 2
B 95 74 1
B 95 77 1
B 95 78 1
B 95 99 1
P 96 0.010
B 96 2 2
B 96 3 1
B 96 11 1
B 96 19 1
B 96 26 1
B 96 29 1
B 96 34 1
B 96 35 1
B 96 41 1
B 96 54 3
B 96 58 1
B 96 78 2
B 96 81 1
B 96 93 1
P 97 0.010
B 97 1 1
B 97 3 2
B 97 6 1
B 97 17 1
B 97 19 1
B 97 24 1
B 97 28 2
B 97 34 1
B 97 37 2
B 97 40 2
B 97 86 1
B 97 100 1
P 98 0.010
B 98 12 1
B 98 17 1
B 98 19 1
B 98 21 1
B 98 34 1
B 98 40 1
B 98 44 1
B 98 54 1
B 98 59 2
B 98 60 1
P 99 0.010
B 99 3 1
B 99 9 1
B 99 14 2
B 99 21 1
B 99 22 1
B 99 24 1
B 99 26 2
B 99 28 1
B 99 34 1
B 99 39 1
B 99 41 1
B 99 60 1
B 99 71 1
B 99 73 1
