100
P 0 0.010
B 83 41 1
B 83 54 1
B 83 56 1
B 83 57 1
B 83 59 1
B 83 60 1
B 83 64 1
B 83 66 1
B 83 67 1
B 83 81 1
B 83 89 1
B 83 99 1
P 84 0.010
B 84 12 1
B 84 19 1
B 84 22 1
B 84 35 1
B 84 36 1
B 84 37 1
B 84 48 2
B 84 56 1
B 84 76 1
B 84 97 1
P 85 0.010
B 85 2 1
B 85 9 1
B 85 14 3
B 85 23 2
B 85 26 2
B 85 28 1
B 85 30 1
B 85 32 1
B 85 39 1
B 85 56 1
B 85 70 1
B 85 73 1
B 85 94 1
P 86 0.010
B 86 0 1
B 86 12 1
B 86 19 1
B 86 29 1
B 86 31 1
B 86 33 1
B 86 40 1
B 86 44 3
B 86 54 1
B 86 58 1
B 86 59 2
B 86 66 1
B 86 71 1
B 86 85 1
B 86 89 1
P 87 0.010
B 87 14 1
B 87 19 1
B 87 21 1
B 87 24 1
B 87 26 1
B 87 35 1
B 87 38 1
B 87 41 3
B 87 70 1
B 87 80 1
B 87 81 1
B 87 99 1
P 88 0.010
B 88 2 1
B 88 8 1
B 88 11 1
B 88 14 1
B 88 34 2
B 88 35 1
B 88 38 2
B 88 39 1
B 88 40 1
B 88 58 1
B 88 60 1
B 88 70 1
B 88 74 1
B 88 75 1
B 88 77 1
B 88 97 1
B 88 100 1
P 89 0.010
B 89 8 1
B 89 14 1
B 89 22 1
B 89 23 1
B 89 25 1
B 89 34 1
B 89 35 1
B 89 42 1
B 89 54 1
B 89 64 1
B 89 95 1
B 89 98 1
P 90 0.010
B 90 2 2
B 90 3 1
B 90 11 1
B 90 19 1
B 90 21 2
B 90 22 1
B 90 23 1
B 90 24 1
B 90 26 2
B 90 30 1
B 90 34 1
B 90 35 1
B 90 54 1
B 90 56 1
B 90 60 1
B 90 75 1
B 90 100 1
P 91 0.010
B 91 3 2
B 91 6 1
B 91 24 1
B 91 25 1
B 91 26 1
B 91 27 1
B 91 37 1
B 91 41 1
B 91 56 1
B 91 60 1
B 91 76 1
P 92 0.010
B 92 6 1
B 92 12 1
B 92 14 1
B 92 29 1
B 92 32 1
B 92 33 1
B 92 38 1
B 92 54 1
B 92 76 1
B 92 81 1
B 92 99 1
B 92 100 1
P 93 0.010
B 93 2 1
B 93 6 1
B 93 11 1
B 93 36 1
B 93 37 1
B 93 38 1
B 93 40 1
B 93 64 1
P 94 0.010
B 94 14 1
B 94 19 1
B 94 22 1
B 94 23 1
B 94 29 1
B 94 32 1
B 94 40 1
B 94 44 1
B 94 54 1
B 94 59 1
B 94 74 1
B 94 78 1
B 94 80 1
B 94 95 1
P 95 0.010
B 95 3 1
B 95 9 1
B 95 14 1
B 95 22 1
B 95 23 2
B 95 27 1
B 95 31 1
B 95 32 1
B 95 34 2
B 95 36 1
B 95 54 1
B 95 70 1
B 95 78 1
B 95 79 1
B 95 93 1
B 95 95 1
P 96 0.010
B 96 6 1
B 96 14 2
B 96 22 1
B 96 23 1
B 96 34 2
B 96 37 1
B 96 40 1
B 96 41 1
B 96 42 1
B 96 49 1
B 96 60 1
B 96 69 1
B 96 99 1
P 97 0.010
B 97 14 1
B 97 19 2
B 97 22 1
B 97 31 1
B 97 47 1
B 97 56 1
B 97 67 1
B 97 98 1
B 97 99 2
B 97 100 1
P 98 0.010
B 98 36 1
B 98 40 1
B 98 41 1
B 98 42 1
B 98 54 1
B 98 56 1
B 98 68 1
B 98 86 1
B 98 91 1
B 98 97 1
B 98 99 1
P 99 0.010
B 99 3 1
B 99 14 2
B 99 19 1
B 99 32 1
B 99 33 1
B 99 38 1
B 99 40 1
B 99 59 1
B 99 60 1
B 99 80 1
B 99 84 1
B 99 97 1
B 99 100 3
