100
P 0 0.010
B 82 70 1
B 82 84 2
B 82 93 1
P 83 0.010
B 83 3 2
B 83 6 1
B 83 8 1
B 83 14 2
B 83 26 1
B 83 29 2
B 83 36 1
B 83 39 1
B 83 41 1
B 83 44 1
B 83 60 1
B 83 76 1
B 83 84 1
P 84 0.010
B 84 2 2
B 84 3 1
B 84 6 1
B 84 19 1
B 84 22 1
B 84 31 1
B 84 33 1
B 84 53 1
B 84 56 1
B 84 59 1
B 84 97 1
B 84 98 1
B 84 100 1
P 85 0.010
B 85 6 1
B 85 12 1
B 85 23 3
B 85 25 1
B 85 37 1
B 85 40 1
B 85 59 1
B 85 78 1
B 85 80 1
B 85 99 1
P 86 0.010
B 86 3 1
B 86 6 2
B 86 12 1
B 86 29 1
B 86 34 1
B 86 37 1
B 86 59 1
B 86 64 1
B 86 97 1
B 86 99 1
B 86 100 1
P 87 0.010
B 87 0 1
B 87 3 1
B 87 8 1
B 87 13 1
B 87 19 2
B 87 21 1
B 87 31 1
B 87 33 1
B 87 37 1
B 87 41 2
B 87 46 1
B 87 54 1
B 87 87 1
B 87 91 1
B 87 99 1
P 88 0.010
B 88 11 1
B 88 19 1
B 88 20 1
B 88 22 1
B 88 23 1
B 88 24 2
B 88 28 1
B 88 35 1
B 88 36 1
B 88 41 1
B 88 44 1
B 88 54 1
B 88 56 1
B 88 58 1
B 88 59 2
B 88 60 1
B 88 70 1
P 89 0.010
B 89 2 1
B 89 14 1
B 89 21 1
B 89 26 1
B 89 29 1
B 89 31 1
B 89 38 1
B 89 39 1
B 89 41 1
B 89 44 1
B 89 60 1
B 89 65 1
B 89 69 2
B 89 70 1
B 89 81 1
B 89 89 1
B 89 93 1
B 89 97 1
B 89 100 1
P 90 0.010
B 90 6 1
B 90 9 1
B 90 11 2
B 90 19 2
B 90 24 1
B 90 27 1
B 90 33 1
B 90 35 1
B 90 40 1
B 90 41 1
B 90 54 1
B 90 56 1
B 90 60 1
B 90 76 2
B 90 77 1
B 90 91 1
B 90 94 1
B 90 95 1
B 90 97 1
P 91 0.010
B 91 2 1
B 91 6 1
B 91 14 2
B 91 21 1
B 91 22 1
B 91 30 1
B 91 39 1
B 91 40 1
B 91 59 1
B 91 65 1
B 91 78 1
B 91 80 2
B 91 81 1
B 91 89 1
B 91 90 1
B 91 94 1
B 91 100 1
P 92 0.010
B 92 2 1
B 92 14 3
B 92 21 1
B 92 22 1
B 92 23 1
B 92 25 1
B 92 33 1
B 92 36 1
B 92 54 1
B 92 55 1
B 92 59 1
B 92 62 1
B 92 99 1
P 93 0.010
B 93 2 1
B 93 11 1
B 93 14 1
B 93 22 1
B 93 23 2
B 93 30 1
B 93 31 1
B 93 35 1
B 93 41 1
B 93 56 1
B 93 69 1
B 93 70 1
B 93 74 1
B 93 80 1
B 93 93 1
P 94 0.010
B 94 3 1
B 94 14 3
B 94 19 1
B 94 22 2
B 94 23 2
B 94 24 1
B 94 39 1
B 94 40 1
B 94 42 1
B 94 56 1
B 94 60 1
B 94 98 1
B 94 99 1
P 95 0.010
B 95 1 1
B 95 6 1
B 95 16 1
B 95 21 3
B 95 22 1
B 95 23 1
B 95 31 1
B 95 32 1
B 95 46 1
B 95 64 1
B 95 71 1
B 95 95 2
P 96 0.010
B 96 3 1
B 96 12 1
B 96 14 1
B 96 17 1
B 96 19 1
B 96 23 1
B 96 35 1
B 96 38 1
B 96 40 1
B 96 56 1
B 96 71 1
B 96 99 1
P 97 0.010
B 97 3 1
B 97 6 1
B 97 23 1
B 97 31 1
B 97 33 1
B 97 34 1
B 97 38 1
B 97 56 1
B 97 73 1
B 97 76 1
B 97 98 1
B 97 99 2
P 98 0.010
B 98 1 1
B 98 2 1
B 98 14 2
B 98 19 1
B 98 22 1
B 98 28 1
B 98 35 1
B 98 39 1
B 98 78 2
P 99 0.010
B 99 3 1
B 99 6 1
B 99 30 1
B 99 33 1
B 99 34 1
B 99 36 1
B 99 38 1
B 99 46 1
B 99 54 1
B 99 73 1
B 99 86 1
B 99 95 1
