50
P 0 0.020
B 15 177 1
B 15 179 1
B 15 181 2
B 15 182 1
B 15 187 1
B 15 190 3
B 15 194 1
B 15 198 1
B 15 202 1
B 15 205 1
B 15 207 1
B 15 212 1
B 15 217 1
B 15 219 1
B 15 224 3
B 15 234 1
B 15 240 1
B 15 247 1
B 15 250 2
B 15 258 2
B 15 260 1
B 15 278 1
B 15 283 1
B 15 286 2
B 15 288 1
B 15 297 2
B 15 298 1
B 15 301 1
B 15 303 1
B 15 305 1
B 15 307 1
B 15 308 1
B 15 309 1
B 15 311 1
B 15 325 1
B 15 328 1
B 15 331 1
B 15 342 1
B 15 343 2
B 15 346 2
B 15 350 1
B 15 354 1
B 15 383 1
B 15 403 1
B 15 414 2
B 15 416 1
B 15 418 1
B 15 422 1
B 15 423 1
B 15 426 1
B 15 434 1
B 15 438 2
B 15 454 1
B 15 460 1
B 15 472 1
B 15 482 1
B 15 507 1
B 15 541 1
P 16 0.020
B 16 5 1
B 16 12 1
B 16 21 2
B 16 22 1
B 16 27 1
B 16 28 1
B 16 33 1
B 16 38 1
B 16 43 1
B 16 50 1
B 16 53 1
B 16 54 1
B 16 56 1
B 16 57 1
B 16 61 1
B 16 65 1
B 16 66 1
B 16 70 1
B 16 72 1
B 16 73 2
B 16 75 1
B 16 78 2
B 16 85 2
B 16 90 1
B 16 91 1
B 16 93 1
B 16 94 1
B 16 97 1
B 16 100 1
B 16 111 1
B 16 112 1
B 16 121 2
B 16 136 1
B 16 176 2
B 16 184 1
B 16 190 2
B 16 197 1
B 16 198 1
B 16 204 1
B 16 208 1
B 16 212 3
B 16 213 1
B 16 214 1
B 16 215 1
B 16 221 1
B 16 224 1
B 16 227 1
B 16 229 1
B 16 234 1
B 16 236 1
B 16 253 1
B 16 261 1
B 16 264 1
B 16 266 1
B 16 275 2
B 16 280 1
B 16 282 1
B 16 288 1
B 16 290 1
B 16 291 1
B 16 294 2
B 16 297 1
B 16 303 1
B 16 304 1
B 16 322 1
B 16 327 1
B 16 330 1
B 16 331 1
B 16 337 1
B 16 345 1
B 16 349 1
B 16 355 1
B 16 374 1
B 16 382 1
B 16 387 1
B 16 396 1
B 16 401 2
B 16 404 1
B 16 409 1
B 16 410 3
B 16 429 1
B 16 438 2
B 16 439 1
B 16 440 1
B 16 448 1
B 16 449 1
B 16 454 1
B 16 455 1
B 16 457 1
B 16 498 1
B 16 502 1
B 16 503 1
B 16 510 2
B 16 524 1
B 16 536 1
P 17 0.020
B 17 7 2
B 17 18 1
B 17 20 1
B 17 21 1
B 17 24 3
B 17 26 1
B 17 29 1
B 17 37 1
B 17 45 1
B 17 47 1
B 17 58 1
B 17 62 1
B 17 66 1
B 17 73 3
B 17 78 1
B 17 79 1
B 17 80 1
B 17 81 1
B 17 82 1
B 17 83 2
B 17 84 1
B 17 99 1
B 17 109 1
B 17 117 1
B 17 125 3
B 17 128 1
B 17 132 1
B 17 133 2
B 17 135 1
B 17 151 1
B 17 158 1
B 17 160 1
B 17 161 1
B 17 162 1
B 17 163 1
B 17 172 1
B 17 174 2
B 17 178 2
B 17 188 1
B 17 190 2
B 17 192 1
B 17 194 1
B 17 196 1
B 17 198 1
B 17 199 1
B 17 207 2
B 17 208 1
B 17 210 1
B 17 211 1
B 17 214 1
B 17 216 1
B 17 219 1
B 17 221 1
B 17 234 2
B 17 253 1
B 17 254 1
B 17 259 1
B 17 272 1
B 17 273 1
B 17 277 2
B 17 279 1
B 17 280 2
B 17 289 1
B 17 294 1
B 17 296 1
B 17 317 1
B 17 318 1
B 17 321 1
B 17 327 1
B 17 331 1
B 17 333 1
B 17 346 1
B 17 359 1
B 17 405 1
B 17 407 1
B 17 419 1
B 17 420 1
B 17 428 2
B 17 432 1
B 17 438 1
B 17 440 1
B 17 456 1
B 17 521 2
B 17 530 1
B 17 541 1
P 18 0.020
B 18 5 2
B 18 12 1
B 18 15 1
B 18 18 2
B 18 24 2
B 18 25 1
B 18 38 1
B 18 44 1
B 18 46 1
B 18 53 1
B 18 55 1
B 18 70 1
B 18 71 1
B 18 72 1
B 18 76 1
B 18 81 1
B 18 85 1
B 18 91 1
B 18 105 1
B 18 122 1
B 18 129 2
B 18 130 1
B 18 137 1
B 18 139 1
B 18 140 1
B 18 141 1
B 18 144 1
B 18 153 1
B 18 160 1
B 18 185 1
B 18 192 2
B 18 205 1
B 18 206 1
B 18 212 1
B 18 213 1
B 18 215 1
B 18 221 1
B 18 228 1
B 18 229 1
B 18 232 1
B 18 234 1
B 18 245 1
B 18 255 2
B 18 270 1
B 18 275 1
B 18 281 1
B 18 283 1
B 18 288 2
B 18 292 1
B 18 301 2
B 18 304 1
B 18 314 1
B 18 325 2
B 18 326 1
B 18 331 1
B 18 346 1
B 18 361 1
B 18 370 1
B 18 379 1
B 18 390 1
B 18 400 1
B 18 401 1
B 18 404 1
B 18 411 1
B 18 418 1
B 18 427 1
B 18 438 2
B 18 444 1
B 18 447 2
B 18 460 2
B 18 464 1
B 18 474 1
B 18 483 1
B 18 502 2
B 18 510 1
B 18 515 1
B 18 521 1
B 18 536 1
B 18 541 2
P 19 0.020
B 19 17 1
B 19 22 1
B 19 39 1
B 19 51 1
B 19 53 3
B 19 55 2
B 19 71 2
B 19 72 1
B 19 75 2
B 19 79 1
B 19 81 1
B 19 83 1
B 19 85 1
B 19 102 1
B 19 113 1
B 19 130 1
B 19 133 1
B 19 140 1
B 19 142 1
B 19 148 1
B 19 173 1
B 19 178 1
B 19 190 1
B 19 196 2
B 19 198 1
B 19 199 1
B 19 202 1
B 19 204 1
B 19 207 1
B 19 209 1
B 19 210 1
B 19 215 1
B 19 219 1
B 19 220 1
B 19 221 1
B 19 225 1
B 19 227 1
B 19 229 1
B 19 241 2
B 19 247 1
B 19 250 2
B 19 251 1
B 19 255 1
B 19 258 1
B 19 264 1
B 19 272 1
B 19 280 1
B 19 288 1
B 19 293 1
B 19 302 1
B 19 310 1
B 19 311 1
B 19 317 1
B 19 327 1
B 19 341 1
B 19 353 1
B 19 361 2
B 19 362 1
B 19 375 1
B 19 384 1
B 19 403 1
B 19 408 2
B 19 412 2
B 19 419 1
B 19 423 1
B 19 437 1
B 19 456 1
B 19 457 1
B 19 458 1
B 19 462 1
B 19 485 1
B 19 500 1
B 19 507 1
B 19 522 1
B 19 526 1
B 19 532 1
B 19 541 1
P 20 0.020
B 20 15 1
B 20 17 1
B 20 18 1
B 20 22 2
B 20 34 1
B 20 36 1
B 20 45 1
B 20 47 1
B 20 57 1
B 20 61 2
B 20 64 1
B 20 70 1
B 20 74 1
B 20 75 1
B 20 78 1
B 20 82 2
B 20 85 1
B 20 91 1
B 20 99 1
B 20 101 1
B 20 107 1
B 20 127 1
B 20 128 1
B 20 131 1
B 20 140 1
B 20 156 1
B 20 158 1
B 20 163 1
B 20 181 1
B 20 183 1
B 20 188 1
B 20 190 1
B 20 192 1
B 20 194 1
B 20 195 1
B 20 197 1
B 20 201 1
B 20 206 1
B 20 207 1
B 20 210 1
B 20 234 2
B 20 237 1
B 20 249 1
B 20 251 1
B 20 252 1
B 20 256 1
B 20 262 1
B 20 264 1
B 20 270 1
B 20 272 1
B 20 275 1
B 20 276 2
B 20 280 1
B 20 282 1
B 20 285 1
B 20 286 1
B 20 289 1
B 20 294 1
B 20 300 1
B 20 301 1
B 20 308 1
B 20 322 1
B 20 332 1
B 20 341 1
B 20 350 1
B 20 359 1
B 20 370 1
B 20 373 1
B 20 380 1
B 20 386 1
B 20 396 1
B 20 409 1
B 20 410 2
B 20 417 1
B 20 420 1
B 20 434 1
B 20 438 2
B 20 449 1
B 20 450 1
B 20 458 1
B 20 482 1
B 20 493 1
B 20 495 1
B 20 500 1
B 20 501 1
B 20 536 1
B 20 545 1
P 21 0.020
B 21 18 1
B 21 21 1
B 21 34 1
B 21 49 1
B 21 53 1
B 21 57 2
B 21 60 2
B 21 67 1
B 21 70 1
B 21 75 1
B 21 76 1
B 21 79 1
B 21 81 1
B 21 82 1
B 21 101 1
B 21 102 1
B 21 115 1
B 21 121 1
B 21 122 1
B 21 123 1
B 21 128 1
B 21 135 1
B 21 137 1
B 21 142 2
B 21 145 1
B 21 154 1
B 21 160 1
B 21 163 2
B 21 177 1
B 21 181 1
B 21 187 1
B 21 188 1
B 21 189 1
B 21 199 1
B 21 202 1
B 21 203 1
B 21 209 1
B 21 213 1
B 21 214 1
B 21 219 2
B 21 221 1
B 21 222 1
B 21 228 1
B 21 229 1
B 21 234 2
B 21 237 1
B 21 242 1
B 21 244 2
B 21 245 1
B 21 251 1
B 21 254 1
B 21 256 1
B 21 261 1
B 21 270 1
B 21 278 1
B 21 285 1
B 21 297 1
B 21 298 1
B 21 301 1
B 21 307 1
B 21 308 1
B 21 309 1
B 21 324 1
B 21 326 1
B 21 329 1
B 21 341 1
B 21 361 2
B 21 366 1
B 21 370 1
B 21 381 1
B 21 387 1
B 21 400 1
B 21 404 1
B 21 405 1
B 21 414 1
B 21 417 1
B 21 420 1
B 21 429 2
B 21 434 1
B 21 438 1
B 21 449 1
B 21 457 1
B 21 474 1
B 21 484 1
B 21 496 1
B 21 497 1
B 21 512 1
B 21 525 1
B 21 543 1
P 22 0.020
B 22 7 1
B 22 18 1
B 22 20 1
B 22 29 1
B 22 32 1
B 22 33 1
B 22 41 1
B 22 42 1
B 22 44 1
B 22 48 1
B 22 50 1
B 22 54 1
B 22 60 1
B 22 61 1
B 22 64 1
B 22 70 1
B 22 72 1
B 22 73 1
B 22 76 2
B 22 77 2
B 22 85 1
B 22 116 1
B 22 120 1
B 22 122 1
B 22 125 1
B 22 133 1
B 22 136 2
B 22 138 1
B 22 142 1
B 22 144 1
B 22 146 1
B 22 151 1
B 22 159 1
B 22 178 1
B 22 186 1
B 22 197 1
B 22 198 1
B 22 203 1
B 22 204 1
B 22 206 1
B 22 208 1
B 22 212 1
B 22 219 1
B 22 224 1
B 22 234 2
B 22 237 2
B 22 239 1
B 22 241 1
B 22 243 2
B 22 245 1
B 22 249 1
B 22 250 1
B 22 259 1
B 22 261 1
B 22 263 1
B 22 267 1
B 22 275 1
B 22 278 2
B 22 283 1
B 22 287 1
B 22 288 1
B 22 294 2
B 22 297 2
B 22 301 1
B 22 304 1
B 22 305 1
B 22 325 1
B 22 332 4
B 22 333 1
B 22 337 1
B 22 382 1
B 22 407 1
B 22 410 1
B 22 417 1
B 22 418 1
B 22 429 1
B 22 431 1
B 22 437 1
B 22 438 1
B 22 440 1
B 22 449 1
B 22 453 1
B 22 455 2
B 22 470 1
B 22 474 1
B 22 481 1
B 22 487 2
B 22 489 1
B 22 494 1
B 22 498 1
B 22 501 1
B 22 516 1
B 22 526 1
B 22 532 1
P 23 0.020
B 23 5 2
B 23 17 1
B 23 18 1
B 23 24 1
B 23 34 1
B 23 38 1
B 23 42 1
B 23 48 2
B 23 52 1
B 23 62 1
B 23 67 1
B 23 71 1
B 23 72 1
B 23 80 1
B 23 90 1
B 23 93 1
B 23 105 1
B 23 107 2
B 23 121 1
B 23 123 1
B 23 137 1
B 23 155 1
B 23 156 1
B 23 158 1
B 23 159 1
B 23 169 1
B 23 174 1
B 23 175 1
B 23 181 1
B 23 183 2
B 23 187 1
B 23 188 2
B 23 191 1
B 23 205 1
B 23 209 1
B 23 210 1
B 23 214 2
B 23 215 1
B 23 224 1
B 23 234 1
B 23 237 1
B 23 244 2
B 23 247 1
B 23 250 1
B 23 252 1
B 23 256 2
B 23 258 1
B 23 261 1
B 23 279 1
B 23 280 1
B 23 284 1
B 23 288 1
B 23 293 1
B 23 296 1
B 23 297 1
B 23 305 1
B 23 309 1
B 23 319 1
B 23 322 1
B 23 326 1
B 23 327 1
B 23 331 2
B 23 339 1
B 23 341 1
B 23 343 1
B 23 345 1
B 23 350 1
B 23 359 1
B 23 366 1
B 23 370 2
B 23 374 1
B 23 379 1
B 23 385 1
B 23 391 1
B 23 395 1
B 23 410 1
B 23 423 1
B 23 434 1
B 23 437 1
B 23 451 1
B 23 454 1
B 23 458 1
B 23 459 1
B 23 461 1
B 23 463 1
B 23 470 1
B 23 493 1
B 23 516 1
B 23 522 1
P 24 0.020
B 24 5 1
B 24 17 1
B 24 18 1
B 24 19 1
B 24 21 1
B 24 24 1
B 24 27 1
B 24 42 1
B 24 43 1
B 24 46 2
B 24 51 1
B 24 55 2
B 24 61 2
B 24 62 1
B 24 70 1
B 24 73 1
B 24 78 1
B 24 82 1
B 24 87 1
B 24 90 1
B 24 98 1
B 24 101 1
B 24 119 1
B 24 122 1
B 24 123 1
B 24 125 1
B 24 136 1
B 24 152 1
B 24 153 1
B 24 155 1
B 24 157 1
B 24 159 1
B 24 160 2
B 24 163 1
B 24 183 1
B 24 186 1
B 24 187 1
B 24 192 1
B 24 193 2
B 24 202 1
B 24 204 1
B 24 205 3
B 24 208 1
B 24 209 1
B 24 216 2
B 24 219 1
B 24 222 2
B 24 224 1
B 24 225 1
B 24 228 1
B 24 234 1
B 24 236 1
B 24 247 1
B 24 250 1
B 24 251 1
B 24 252 1
B 24 253 1
B 24 255 1
B 24 256 1
B 24 261 1
B 24 267 1
B 24 275 1
B 24 276 2
B 24 278 1
B 24 280 1
B 24 281 1
B 24 290 2
B 24 294 2
B 24 298 2
B 24 309 1
B 24 313 1
B 24 316 1
B 24 326 1
B 24 361 1
B 24 370 1
B 24 383 1
B 24 388 1
B 24 394 1
B 24 403 1
B 24 405 1
B 24 406 2
B 24 411 1
B 24 424 1
B 24 427 1
B 24 432 1
B 24 442 1
B 24 447 1
B 24 474 1
B 24 493 1
B 24 526 1
B 24 541 1
P 25 0.020
B 25 8 1
B 25 21 1
B 25 27 1
B 25 38 1
B 25 39 1
B 25 41 1
B 25 43 1
B 25 45 1
B 25 51 1
B 25 54 1
B 25 55 2
B 25 56 1
B 25 61 3
B 25 69 1
B 25 70 1
B 25 71 1
B 25 72 1
B 25 94 1
B 25 99 1
B 25 120 1
B 25 121 1
B 25 124 1
B 25 142 1
B 25 152 1
B 25 153 1
B 25 160 1
B 25 163 1
B 25 178 1
B 25 183 1
B 25 190 4
B 25 191 2
B 25 192 2
B 25 193 1
B 25 197 2
B 25 198 1
B 25 199 1
B 25 210 1
B 25 214 1
B 25 237 1
B 25 241 2
B 25 250 1
B 25 258 1
B 25 261 2
B 25 269 1
B 25 282 1
B 25 285 1
B 25 287 1
B 25 294 1
B 25 297 1
B 25 298 1
B 25 303 1
B 25 318 1
B 25 323 1
B 25 325 1
B 25 327 1
B 25 332 1
B 25 350 1
B 25 370 1
B 25 378 1
B 25 404 1
B 25 405 1
B 25 411 1
B 25 417 1
B 25 426 1
B 25 429 1
B 25 454 1
B 25 461 1
B 25 489 1
B 25 518 1
B 25 521 1
B 25 544 1
P 26 0.020
B 26 1 1
B 26 7 1
B 26 21 1
B 26 24 1
B 26 41 2
B 26 46 2
B 26 60 1
B 26 61 1
B 26 69 1
B 26 70 1
B 26 80 1
B 26 86 1
B 26 88 1
B 26 90 1
B 26 97 1
B 26 98 1
B 26 114 1
B 26 119 1
B 26 121 1
B 26 123 1
B 26 125 2
B 26 129 1
B 26 130 1
B 26 144 1
B 26 153 2
B 26 160 1
B 26 163 2
B 26 178 1
B 26 179 1
B 26 186 2
B 26 197 1
B 26 198 1
B 26 212 1
B 26 213 1
B 26 228 1
B 26 241 1
B 26 243 1
B 26 249 1
B 26 250 1
B 26 258 2
B 26 264 1
B 26 268 1
B 26 277 1
B 26 278 1
B 26 282 1
B 26 283 1
B 26 284 1
B 26 291 1
B 26 292 1
B 26 293 1
B 26 294 1
B 26 297 1
B 26 298 1
B 26 301 1
B 26 302 1
B 26 308 2
B 26 311 1
B 26 315 1
B 26 318 1
B 26 327 1
B 26 341 1
B 26 349 1
B 26 352 1
B 26 359 1
B 26 385 1
B 26 409 1
B 26 417 1
B 26 422 1
B 26 426 1
B 26 438 1
B 26 440 1
B 26 444 1
B 26 449 1
B 26 460 1
B 26 468 1
B 26 486 1
B 26 495 1
B 26 497 1
B 26 514 1
B 26 516 1
B 26 521 1
B 26 525 1
B 26 529 1
P 27 0.020
B 27 6 1
B 27 7 1
B 27 15 1
B 27 18 1
B 27 21 2
B 27 30 1
B 27 37 1
B 27 38 2
B 27 43 1
B 27 46 1
B 27 49 1
B 27 54 1
B 27 57 1
B 27 60 1
B 27 69 2
B 27 72 2
B 27 74 1
B 27 78 1
B 27 83 1
B 27 98 1
B 27 104 1
B 27 108 1
B 27 113 1
B 27 119 1
B 27 122 3
B 27 125 2
B 27 133 1
B 27 135 1
B 27 138 1
B 27 144 1
B 27 153 1
B 27 154 1
B 27 158 1
B 27 166 1
B 27 167 1
B 27 177 1
B 27 178 2
B 27 181 1
B 27 193 1
B 27 194 1
B 27 195 1
B 27 197 1
B 27 198 2
B 27 201 1
B 27 202 2
B 27 203 2
B 27 205 1
B 27 217 1
B 27 227 1
B 27 234 1
B 27 240 1
B 27 242 2
B 27 246 1
B 27 250 1
B 27 251 1
B 27 255 1
B 27 256 1
B 27 258 1
B 27 264 1
B 27 266 1
B 27 267 1
B 27 270 1
B 27 277 1
B 27 278 1
B 27 290 1
B 27 294 1
B 27 300 1
B 27 325 1
B 27 327 1
B 27 329 1
B 27 331 1
B 27 355 1
B 27 363 1
B 27 369 1
B 27 373 1
B 27 381 1
B 27 386 1
B 27 404 1
B 27 409 1
B 27 410 1
B 27 419 1
B 27 424 1
B 27 429 1
B 27 438 1
B 27 440 1
B 27 445 1
B 27 461 1
B 27 470 1
B 27 472 1
B 27 476 1
B 27 498 1
B 27 500 1
B 27 520 1
B 27 522 1
B 27 541 1
P 28 0.020
B 28 17 1
B 28 22 2
B 28 28 1
B 28 42 2
B 28 47 1
B 28 50 2
B 28 51 1
B 28 56 1
B 28 60 2
B 28 62 1
B 28 64 1
B 28 68 1
B 28 73 1
B 28 78 1
B 28 83 1
B 28 84 1
B 28 85 1
B 28 88 1
B 28 89 1
B 28 99 1
B 28 106 1
B 28 109 1
B 28 119 1
B 28 120 1
B 28 126 1
B 28 127 2
B 28 132 2
B 28 140 2
B 28 156 1
B 28 160 1
B 28 163 2
B 28 178 1
B 28 185 1
B 28 192 1
B 28 197 2
B 28 202 1
B 28 203 1
B 28 211 1
B 28 213 3
B 28 215 1
B 28 218 2
B 28 219 1
B 28 221 1
B 28 225 1
B 28 227 1
B 28 229 1
B 28 234 2
B 28 239 1
B 28 245 1
B 28 255 1
B 28 266 1
B 28 278 1
B 28 285 1
B 28 289 1
B 28 293 1
B 28 298 1
B 28 301 2
B 28 302 1
B 28 306 1
B 28 309 1
B 28 310 1
B 28 312 1
B 28 315 1
B 28 316 1
B 28 317 1
B 28 326 1
B 28 331 1
B 28 332 1
B 28 336 1
B 28 349 1
B 28 350 1
B 28 356 1
B 28 363 1
B 28 371 1
B 28 381 1
B 28 392 2
B 28 394 1
B 28 396 1
B 28 403 2
B 28 404 1
B 28 405 1
B 28 411 1
B 28 412 2
B 28 423 1
B 28 443 1
B 28 444 1
B 28 446 1
B 28 447 1
B 28 454 1
B 28 455 1
B 28 461 2
B 28 464 1
B 28 470 1
B 28 473 1
B 28 476 1
B 28 477 2
B 28 484 1
B 28 488 1
B 28 494 1
B 28 501 2
P 29 0.020
B 29 1 1
B 29 19 1
B 29 22 2
B 29 24 2
B 29 38 1
B 29 61 1
B 29 68 1
B 29 70 1
B 29 72 1
B 29 73 1
B 29 74 1
B 29 81 1
B 29 87 1
B 29 96 1
B 29 131 1
B 29 132 1
B 29 133 1
B 29 138 1
B 29 154 1
B 29 159 1
B 29 163 1
B 29 165 1
B 29 181 1
B 29 183 1
B 29 197 1
B 29 207 1
B 29 210 2
B 29 211 1
B 29 221 1
B 29 224 1
B 29 234 1
B 29 238 1
B 29 243 2
B 29 249 1
B 29 250 2
B 29 255 2
B 29 258 1
B 29 267 1
B 29 276 1
B 29 277 1
B 29 279 1
B 29 283 1
B 29 296 1
B 29 299 1
B 29 303 1
B 29 306 1
B 29 307 1
B 29 318 2
B 29 326 1
B 29 327 1
B 29 344 1
B 29 384 1
B 29 387 1
B 29 396 1
B 29 409 1
B 29 411 1
B 29 419 1
B 29 428 1
B 29 429 1
B 29 440 1
B 29 457 2
B 29 460 1
B 29 470 2
B 29 473 1
B 29 487 1
B 29 497 1
B 29 503 1
B 29 519 1
B 29 527 1
B 29 529 1
B 29 544 1
P 30 0.020
B 30 6 1
B 30 17 1
B 30 18 1
B 30 20 1
B 30 22 1
B 30 28 2
B 30 32 1
B 30 38 1
B 30 39 1
B 30 44 1
B 30 52 1
B 30 53 2
B 30 61 1
B 30 68 1
B 30 71 1
B 30 72 2
B 30 79 1
B 30 88 1
B 30 90 1
B 30 122 2
B 30 123 1
B 30 125 1
B 30 128 1
B 30 131 1
B 30 133 2
B 30 136 1
B 30 144 1
B 30 159 1
B 30 177 1
B 30 187 1
B 30 191 1
B 30 193 1
B 30 197 1
B 30 198 1
B 30 202 3
B 30 203 1
B 30 208 1
B 30 213 1
B 30 219 2
B 30 225 1
B 30 227 1
B 30 237 1
B 30 244 2
B 30 249 2
B 30 253 1
B 30 256 1
B 30 259 1
B 30 263 1
B 30 269 1
B 30 276 1
B 30 280 1
B 30 285 1
B 30 286 1
B 30 290 1
B 30 295 2
B 30 304 1
B 30 309 1
B 30 317 1
B 30 318 2
B 30 325 1
B 30 341 2
B 30 361 1
B 30 363 1
B 30 368 1
B 30 371 1
B 30 373 1
B 30 438 1
B 30 440 1
B 30 450 1
B 30 469 1
B 30 487 1
B 30 493 1
B 30 502 1
B 30 518 1
B 30 522 1
B 30 529 1
B 30 533 1
B 30 541 2
P 31 0.020
B 31 2 1
B 31 20 1
B 31 24 1
B 31 29 1
B 31 49 1
B 31 53 1
B 31 61 1
B 31 64 1
B 31 68 1
B 31 69 1
B 31 80 1
B 31 83 1
B 31 111 1
B 31 119 1
B 31 123 1
B 31 126 1
B 31 129 1
B 31 152 1
B 31 153 2
B 31 158 1
B 31 159 1
B 31 179 1
B 31 181 3
B 31 194 2
B 31 205 1
B 31 210 1
B 31 214 1
B 31 221 1
B 31 228 1
B 31 231 1
B 31 239 1
B 31 240 1
B 31 242 1
B 31 251 1
B 31 254 1
B 31 258 1
B 31 272 1
B 31 280 1
B 31 285 1
B 31 299 1
B 31 311 2
B 31 318 1
B 31 326 1
B 31 345 1
B 31 356 1
B 31 359 1
B 31 361 1
B 31 370 1
B 31 373 1
B 31 380 1
B 31 383 1
B 31 392 1
B 31 422 1
B 31 438 1
B 31 440 2
B 31 464 1
B 31 470 1
B 31 494 1
B 31 496 1
B 31 511 1
B 31 523 1
B 31 543 1
P 32 0.020
B 32 9 1
B 32 16 1
B 32 18 1
B 32 27 1
B 32 33 1
B 32 42 1
B 32 48 1
B 32 49 1
B 32 67 1
B 32 76 1
B 32 77 1
B 32 87 1
B 32 91 1
B 32 109 1
B 32 112 1
B 32 121 1
B 32 125 1
B 32 128 1
B 32 129 1
B 32 136 1
B 32 137 2
B 32 151 1
B 32 153 1
B 32 155 2
B 32 179 2
B 32 181 1
B 32 190 1
B 32 191 1
B 32 193 1
B 32 194 1
B 32 195 1
B 32 197 1
B 32 202 1
B 32 206 1
B 32 210 2
B 32 225 1
B 32 233 1
B 32 234 1
B 32 239 1
B 32 241 1
B 32 253 1
B 32 268 1
B 32 279 1
B 32 283 1
B 32 291 1
B 32 293 1
B 32 294 1
B 32 304 1
B 32 307 1
B 32 310 1
B 32 318 1
B 32 326 2
B 32 341 1
B 32 353 1
B 32 358 2
B 32 361 1
B 32 367 1
B 32 374 1
B 32 376 1
B 32 378 1
B 32 389 1
B 32 390 1
B 32 405 1
B 32 414 1
B 32 428 1
B 32 434 2
B 32 438 2
B 32 450 2
B 32 460 1
B 32 492 1
B 32 494 1
B 32 507 1
B 32 514 1
B 32 516 1
B 32 521 1
B 32 541 1
B 32 547 1
P 33 0.020
B 33 17 1
B 33 28 1
B 33 29 1
B 33 47 1
B 33 53 1
B 33 56 1
B 33 62 1
B 33 67 1
B 33 69 2
B 33 70 1
B 33 74 1
B 33 82 1
B 33 104 1
B 33 107 1
B 33 108 1
B 33 121 1
B 33 123 1
B 33 125 1
B 33 127 2
B 33 135 1
B 33 136 1
B 33 139 1
B 33 144 1
B 33 152 1
B 33 154 1
B 33 158 1
B 33 159 1
B 33 175 1
B 33 179 1
B 33 187 1
B 33 192 1
B 33 198 2
B 33 201 1
B 33 202 2
B 33 207 1
B 33 209 1
B 33 214 1
B 33 221 2
B 33 226 1
B 33 234 1
B 33 237 2
B 33 247 1
B 33 255 1
B 33 257 1
B 33 259 1
B 33 263 1
B 33 266 1
B 33 277 1
B 33 290 1
B 33 301 1
B 33 309 1
B 33 312 1
B 33 318 1
B 33 319 1
B 33 328 1
B 33 333 1
B 33 339 1
B 33 346 1
B 33 348 1
B 33 354 1
B 33 363 1
B 33 367 1
B 33 370 1
B 33 379 1
B 33 385 1
B 33 400 1
B 33 401 1
B 33 405 1
B 33 410 1
B 33 424 1
B 33 432 1
B 33 438 1
B 33 440 1
B 33 450 1
B 33 458 1
B 33 460 1
B 33 473 1
B 33 477 2
B 33 478 1
B 33 482 1
B 33 494 1
B 33 506 1
B 33 518 1
P 34 0.020
B 34 17 1
B 34 18 1
B 34 21 1
B 34 28 1
B 34 38 1
B 34 41 1
B 34 45 1
B 34 46 1
B 34 51 1
B 34 60 1
B 34 68 1
B 34 69 1
B 34 71 1
B 34 72 1
B 34 74 1
B 34 76 1
B 34 77 1
B 34 86 1
B 34 93 1
B 34 109 1
B 34 111 1
B 34 113 1
B 34 121 1
B 34 122 1
B 34 123 1
B 34 131 2
B 34 132 2
B 34 133 1
B 34 134 1
B 34 137 2
B 34 138 1
B 34 144 1
B 34 158 1
B 34 160 1
B 34 161 1
B 34 169 1
B 34 176 1
B 34 177 1
B 34 179 1
B 34 183 1
B 34 185 1
B 34 188 1
B 34 193 1
B 34 205 1
B 34 208 1
B 34 212 1
B 34 213 2
B 34 215 1
B 34 219 1
B 34 229 1
B 34 243 1
B 34 245 1
B 34 249 2
B 34 251 1
B 34 257 1
B 34 258 1
B 34 261 1
B 34 262 1
B 34 278 1
B 34 290 1
B 34 299 1
B 34 302 1
B 34 303 1
B 34 306 1
B 34 310 1
B 34 319 1
B 34 322 1
B 34 341 1
B 34 352 1
B 34 366 1
B 34 370 1
B 34 378 1
B 34 379 1
B 34 382 1
B 34 410 1
B 34 424 1
B 34 426 1
B 34 434 1
B 34 476 1
B 34 477 1
B 34 483 1
B 34 494 1
B 34 502 1
B 34 506 1
P 35 0.020
B 35 7 1
B 35 9 1
B 35 24 1
B 35 37 1
B 35 43 1
B 35 49 1
B 35 57 1
B 35 60 1
B 35 61 1
B 35 69 1
B 35 70 1
B 35 72 1
B 35 84 1
B 35 87 1
B 35 94 1
B 35 97 1
B 35 105 1
B 35 108 3
B 35 111 1
B 35 122 1
B 35 125 1
B 35 135 1
B 35 154 1
B 35 156 1
B 35 159 1
B 35 172 1
B 35 176 1
B 35 178 1
B 35 190 1
B 35 191 1
B 35 194 1
B 35 198 2
B 35 200 1
B 35 206 1
B 35 210 1
B 35 211 1
B 35 217 2
B 35 234 2
B 35 248 1
B 35 256 1
B 35 272 1
B 35 280 2
B 35 284 1
B 35 285 1
B 35 286 1
B 35 298 1
B 35 304 1
B 35 308 2
B 35 310 1
B 35 313 1
B 35 314 2
B 35 317 1
B 35 319 1
B 35 324 1
B 35 325 1
B 35 331 1
B 35 341 1
B 35 352 1
B 35 354 1
B 35 371 1
B 35 377 1
B 35 386 1
B 35 417 1
B 35 426 1
B 35 438 2
B 35 449 1
B 35 451 1
B 35 454 2
B 35 469 2
B 35 470 2
B 35 493 1
B 35 504 1
B 35 507 1
B 35 517 2
B 35 525 1
B 35 541 1
P 36 0.020
B 36 8 1
B 36 17 1
B 36 18 1
