100
P 0 0.010
B 59 15 1
B 59 32 1
B 59 68 1
B 59 76 1
B 59 123 1
B 59 129 1
B 59 188 1
B 59 200 1
B 59 214 1
B 59 218 1
B 59 267 1
B 59 298 1
B 59 307 1
B 59 316 1
B 59 323 1
B 59 361 1
B 59 372 1
B 59 404 1
B 59 435 1
B 59 438 1
B 59 453 1
B 59 501 1
P 60 0.010
B 60 5 1
B 60 18 1
B 60 50 1
B 60 73 1
B 60 85 1
B 60 130 2
B 60 202 1
B 60 205 1
B 60 210 1
B 60 221 2
B 60 225 1
B 60 246 2
B 60 251 1
B 60 263 1
B 60 280 1
B 60 293 1
B 60 416 1
B 60 429 1
B 60 438 1
B 60 512 1
B 60 545 1
P 61 0.010
B 61 50 1
B 61 73 1
B 61 108 1
B 61 125 1
B 61 144 1
B 61 147 1
B 61 176 1
B 61 177 1
B 61 203 1
B 61 212 1
B 61 215 1
B 61 218 1
B 61 250 1
B 61 254 1
B 61 262 1
B 61 277 1
B 61 327 1
B 61 371 1
B 61 385 1
B 61 389 1
B 61 401 1
B 61 408 1
B 61 438 1
B 61 457 2
B 61 489 1
B 61 522 1
P 62 0.010
B 62 41 1
B 62 44 1
B 62 49 1
B 62 55 1
B 62 60 1
B 62 79 1
B 62 81 1
B 62 86 1
B 62 89 1
B 62 98 1
B 62 102 1
B 62 128 1
B 62 135 1
B 62 147 1
B 62 194 1
B 62 198 1
B 62 204 1
B 62 323 1
B 62 348 1
B 62 361 1
B 62 424 2
B 62 426 1
B 62 440 1
B 62 458 1
B 62 470 2
B 62 484 1
P 63 0.010
B 63 45 1
B 63 55 1
B 63 60 1
B 63 76 1
B 63 88 1
B 63 91 1
B 63 123 1
B 63 153 1
B 63 156 1
B 63 176 1
B 63 229 1
B 63 230 1
B 63 250 1
B 63 262 1
B 63 332 1
B 63 360 1
B 63 367 1
B 63 397 1
B 63 450 1
B 63 475 1
B 63 506 1
B 63 538 1
P 64 0.010
B 64 1 1
B 64 4 1
B 64 46 1
B 64 50 1
B 64 82 1
B 64 102 1
B 64 110 1
B 64 126 1
B 64 137 1
B 64 151 1
B 64 179 1
B 64 210 1
B 64 260 1
B 64 278 1
B 64 290 1
B 64 349 1
B 64 357 1
B 64 359 1
B 64 377 1
B 64 454 1
B 64 525 1
P 65 0.010
B 65 8 1
B 65 57 1
B 65 64 1
B 65 68 1
B 65 73 1
B 65 78 1
B 65 96 1
B 65 141 1
B 65 169 1
B 65 175 1
B 65 205 1
B 65 211 1
B 65 266 1
B 65 269 1
B 65 302 1
B 65 305 1
B 65 343 1
B 65 344 1
B 65 357 1
B 65 366 1
B 65 368 1
B 65 391 1
B 65 450 1
B 65 484 1
B 65 487 1
B 65 510 1
B 65 521 1
B 65 545 1
P 66 0.010
B 66 27 1
B 66 43 1
B 66 52 1
B 66 91 1
B 66 129 1
B 66 138 1
B 66 143 1
B 66 160 1
B 66 228 1
B 66 246 1
B 66 251 1
B 66 254 1
B 66 257 1
B 66 280 1
B 66 314 1
B 66 345 1
B 66 440 1
B 66 513 1
B 66 541 1
P 67 0.010
B 67 27 1
B 67 28 1
B 67 36 1
B 67 38 1
B 67 42 1
B 67 99 1
B 67 100 1
B 67 129 1
B 67 155 1
B 67 159 1
B 67 181 1
B 67 207 1
B 67 217 1
B 67 244 1
B 67 250 1
B 67 267 1
B 67 280 1
B 67 294 1
B 67 298 1
B 67 299 1
B 67 370 1
B 67 386 1
B 67 387 2
B 67 419 1
B 67 455 1
B 67 471 1
B 67 545 1
P 68 0.010
B 68 6 1
B 68 24 1
B 68 42 1
B 68 73 1
B 68 76 1
B 68 81 1
B 68 87 1
B 68 130 1
B 68 144 1
B 68 155 1
B 68 191 1
B 68 197 1
B 68 201 1
B 68 213 1
B 68 276 1
B 68 280 1
B 68 304 1
B 68 330 1
B 68 344 1
B 68 418 1
B 68 440 1
B 68 470 1
B 68 475 1
B 68 498 1
B 68 503 1
B 68 542 1
P 69 0.010
B 69 74 1
B 69 75 1
B 69 137 1
B 69 174 1
B 69 210 1
B 69 241 1
B 69 247 1
B 69 252 1
B 69 268 1
B 69 298 1
B 69 314 1
B 69 318 1
B 69 406 1
B 69 412 1
B 69 539 1
P 70 0.010
B 70 18 1
B 70 21 1
B 70 46 1
B 70 97 1
B 70 129 1
B 70 140 1
B 70 175 1
B 70 188 1
B 70 204 1
B 70 213 1
B 70 241 1
B 70 254 2
B 70 258 2
B 70 294 1
B 70 303 1
B 70 312 1
B 70 326 1
B 70 334 1
B 70 344 1
B 70 495 1
B 70 501 1
B 70 512 1
P 71 0.010
B 71 47 1
B 71 61 1
B 71 81 1
B 71 94 1
B 71 110 1
B 71 122 1
B 71 143 1
B 71 179 1
B 71 207 2
B 71 208 1
B 71 211 1
B 71 249 1
B 71 253 1
B 71 260 1
B 71 288 1
B 71 294 1
B 71 296 1
B 71 299 1
B 71 315 1
B 71 343 1
B 71 345 1
B 71 357 1
B 71 386 1
B 71 389 1
B 71 400 1
B 71 416 1
B 71 419 1
B 71 420 1
B 71 455 1
B 71 458 1
B 71 466 1
B 71 478 1
B 71 483 1
B 71 510 1
P 72 0.010
B 72 6 1
B 72 24 1
B 72 49 1
B 72 64 1
B 72 80 1
B 72 104 1
B 72 108 1
B 72 121 1
B 72 130 1
B 72 181 1
B 72 195 1
B 72 229 1
B 72 249 1
B 72 253 1
B 72 261 1
B 72 270 1
B 72 272 2
B 72 318 1
B 72 341 1
B 72 343 1
B 72 403 1
B 72 467 1
B 72 476 1
B 72 513 1
B 72 536 1
P 73 0.010
B 73 5 1
B 73 18 1
B 73 51 1
B 73 61 1
B 73 80 1
B 73 120 1
B 73 130 1
B 73 139 1
B 73 199 1
B 73 200 1
B 73 212 1
B 73 216 2
B 73 250 1
B 73 256 1
B 73 258 1
B 73 344 1
P 74 0.010
B 74 42 1
B 74 75 2
B 74 76 1
B 74 77 1
B 74 87 1
B 74 130 1
B 74 132 1
B 74 137 1
B 74 163 1
B 74 178 1
B 74 206 1
B 74 222 1
B 74 224 1
B 74 262 1
B 74 268 1
B 74 279 1
B 74 321 1
B 74 326 1
B 74 327 1
B 74 358 1
B 74 417 1
P 75 0.010
B 75 24 1
B 75 37 1
B 75 54 1
B 75 73 1
B 75 82 1
B 75 85 1
B 75 107 1
B 75 122 1
B 75 123 1
B 75 129 1
B 75 132 1
B 75 134 1
B 75 141 1
B 75 153 1
B 75 160 1
B 75 187 1
B 75 208 1
B 75 258 1
B 75 267 1
B 75 289 1
B 75 294 1
B 75 322 1
B 75 339 1
B 75 438 1
B 75 440 1
B 75 495 1
B 75 536 1
B 75 542 1
P 76 0.010
B 76 54 1
B 76 127 1
B 76 137 1
B 76 159 1
B 76 214 1
B 76 229 1
B 76 234 1
B 76 264 1
B 76 272 1
B 76 288 1
B 76 315 2
B 76 316 1
B 76 331 1
B 76 332 1
B 76 361 1
B 76 366 1
B 76 405 1
B 76 444 1
B 76 471 1
B 76 512 1
P 77 0.010
B 77 7 1
B 77 32 1
B 77 37 1
B 77 39 1
B 77 47 1
B 77 49 1
B 77 64 1
B 77 75 1
B 77 84 1
B 77 104 1
B 77 135 1
B 77 204 1
B 77 226 1
B 77 255 1
B 77 261 1
B 77 267 1
B 77 303 1
B 77 312 1
B 77 318 1
B 77 389 1
B 77 438 1
B 77 509 1
P 78 0.010
B 78 27 1
B 78 28 1
B 78 70 1
B 78 117 1
B 78 126 1
B 78 155 1
B 78 176 1
B 78 181 1
B 78 184 1
B 78 192 1
B 78 194 1
B 78 203 1
B 78 218 1
B 78 221 1
B 78 265 1
B 78 282 1
B 78 308 1
B 78 342 1
B 78 361 1
B 78 459 1
P 79 0.010
B 79 16 1
B 79 17 1
B 79 46 1
B 79 53 1
B 79 64 1
B 79 122 1
B 79 158 1
B 79 193 1
B 79 207 1
B 79 244 1
B 79 257 1
B 79 259 1
B 79 263 1
B 79 296 1
B 79 316 1
B 79 317 1
B 79 358 1
B 79 400 1
B 79 428 1
B 79 454 1
B 79 459 1
B 79 473 1
B 79 483 1
B 79 496 1
B 79 511 1
B 79 518 1
P 80 0.010
B 80 18 1
B 80 33 1
B 80 46 1
B 80 90 1
B 80 133 1
B 80 163 1
B 80 194 1
B 80 210 1
B 80 225 1
B 80 234 2
B 80 267 1
B 80 278 1
B 80 418 1
B 80 462 1
B 80 473 1
P 81 0.010
B 81 8 1
B 81 41 1
B 81 54 1
B 81 68 1
B 81 73 1
B 81 76 1
B 81 82 1
B 81 121 1
B 81 154 1
B 81 199 1
B 81 222 1
B 81 237 1
B 81 239 1
B 81 246 1
B 81 255 1
B 81 256 1
B 81 270 1
B 81 286 1
B 81 302 1
B 81 306 1
B 81 341 2
B 81 350 1
B 81 355 1
B 81 366 1
B 81 400 1
B 81 403 1
B 81 470 1
B 81 482 1
B 81 505 1
P 82 0.010
B 82 17 1
B 82 21 1
B 82 38 1
B 82 57 1
B 82 62 1
B 82 72 1
B 82 103 1
B 82 112 1
B 82 127 1
B 82 136 1
B 82 189 1
B 82 204 1
B 82 224 1
B 82 258 1
B 82 272 1
B 82 294 1
B 82 367 1
B 82 438 1
B 82 472 1
B 82 541 1
P 83 0.010
B 83 49 1
B 83 50 1
B 83 62 1
B 83 77 1
B 83 83 1
B 83 100 1
B 83 121 1
B 83 132 1
B 83 137 1
B 83 196 1
B 83 197 1
B 83 219 1
B 83 221 1
B 83 240 1
B 83 293 1
B 83 299 1
B 83 314 1
B 83 341 1
B 83 346 1
B 83 353 1
B 83 370 1
B 83 379 1
B 83 497 1
P 84 0.010
B 84 41 1
B 84 142 1
B 84 205 1
B 84 215 1
B 84 226 1
B 84 251 1
B 84 268 1
B 84 312 1
B 84 317 1
B 84 403 1
B 84 409 1
B 84 461 1
P 85 0.010
B 85 33 1
B 85 53 1
B 85 85 1
B 85 87 1
B 85 97 1
B 85 101 1
B 85 123 1
B 85 128 1
B 85 131 1
B 85 143 1
B 85 148 1
B 85 186 1
B 85 205 1
B 85 235 1
B 85 270 1
B 85 288 1
B 85 313 1
B 85 327 1
B 85 329 1
B 85 440 1
B 85 528 1
P 86 0.010
B 86 9 1
B 86 21 1
B 86 75 1
B 86 84 1
B 86 123 1
B 86 137 1
B 86 139 1
B 86 149 1
B 86 152 1
B 86 190 1
B 86 192 1
B 86 196 1
B 86 217 1
B 86 224 1
B 86 238 1
B 86 259 1
B 86 272 1
B 86 303 1
B 86 321 1
B 86 440 2
B 86 449 1
B 86 474 1
P 87 0.010
B 87 7 1
B 87 22 1
B 87 32 1
B 87 61 1
B 87 91 1
B 87 124 1
B 87 129 1
B 87 136 1
B 87 173 1
B 87 201 1
B 87 203 1
B 87 220 1
B 87 222 1
B 87 282 1
B 87 283 1
B 87 325 1
B 87 330 1
B 87 454 1
B 87 462 1
B 87 521 1
P 88 0.010
B 88 18 1
B 88 41 1
B 88 92 1
B 88 97 1
B 88 199 1
B 88 202 1
B 88 221 1
B 88 239 1
B 88 254 1
B 88 258 1
B 88 261 1
B 88 339 1
B 88 352 2
B 88 380 1
B 88 386 1
B 88 417 1
B 88 420 1
B 88 427 2
B 88 501 1
B 88 530 1
B 88 545 1
P 89 0.010
B 89 72 1
B 89 90 1
B 89 92 1
B 89 184 1
B 89 193 1
B 89 202 1
B 89 207 1
B 89 301 1
B 89 322 1
B 89 327 1
B 89 332 1
B 89 341 1
B 89 355 1
B 89 373 1
B 89 441 1
B 89 476 1
B 89 535 1
P 90 0.010
B 90 18 1
B 90 24 1
B 90 32 1
B 90 57 1
B 90 66 1
B 90 73 1
B 90 154 1
B 90 224 1
B 90 249 1
B 90 305 1
B 90 314 1
B 90 337 1
B 90 379 1
B 90 389 1
B 90 417 1
B 90 420 1
B 90 450 1
B 90 476 1
B 90 507 1
P 91 0.010
B 91 12 1
B 91 28 1
B 91 64 1
B 91 141 1
B 91 187 1
B 91 202 1
B 91 210 1
B 91 212 1
B 91 247 1
B 91 288 1
B 91 313 1
B 91 343 1
B 91 349 1
B 91 350 1
B 91 378 1
B 91 420 1
B 91 423 2
B 91 477 1
B 91 516 1
B 91 532 1
P 92 0.010
B 92 21 1
B 92 38 1
B 92 93 1
B 92 95 1
B 92 101 1
B 92 139 1
B 92 165 1
B 92 190 1
B 92 193 1
B 92 219 1
B 92 220 1
B 92 243 1
B 92 291 1
B 92 293 1
B 92 325 1
B 92 411 1
B 92 450 1
B 92 455 1
B 92 512 1
P 93 0.010
B 93 16 1
B 93 45 1
B 93 52 1
B 93 76 1
B 93 90 1
B 93 96 1
B 93 150 1
B 93 161 1
B 93 240 1
B 93 244 2
B 93 249 1
B 93 352 1
B 93 368 1
B 93 384 1
B 93 402 1
B 93 407 1
B 93 416 1
B 93 449 1
B 93 514 1
B 93 526 1
P 94 0.010
B 94 21 1
B 94 22 1
B 94 106 1
B 94 109 1
B 94 114 1
B 94 129 1
B 94 137 1
B 94 207 1
B 94 217 1
B 94 221 1
B 94 222 1
B 94 244 1
B 94 251 1
B 94 261 1
B 94 309 1
B 94 311 1
B 94 337 1
B 94 359 1
B 94 403 1
B 94 424 1
B 94 438 1
B 94 476 1
P 95 0.010
B 95 5 1
B 95 17 1
B 95 21 1
B 95 42 1
B 95 47 1
B 95 53 1
B 95 81 1
B 95 87 1
B 95 98 1
B 95 108 1
B 95 136 1
B 95 154 1
B 95 175 1
B 95 179 1
B 95 187 1
B 95 214 1
B 95 237 1
B 95 262 1
B 95 265 1
B 95 298 1
B 95 308 1
B 95 325 1
B 95 449 1
B 95 500 1
B 95 525 1
B 95 540 1
P 96 0.010
B 96 12 1
B 96 17 1
B 96 28 1
B 96 29 1
B 96 36 1
B 96 42 1
B 96 55 1
B 96 79 1
B 96 119 1
B 96 155 1
B 96 158 1
B 96 185 1
B 96 186 1
B 96 200 1
B 96 205 1
B 96 211 1
B 96 217 1
B 96 219 1
B 96 221 2
B 96 224 1
B 96 231 1
B 96 278 1
B 96 294 1
B 96 302 1
B 96 343 1
B 96 384 1
B 96 409 1
B 96 426 1
B 96 490 1
B 96 516 1
B 96 521 2
P 97 0.010
B 97 16 1
B 97 18 1
B 97 69 1
B 97 72 1
B 97 73 1
B 97 126 1
B 97 136 1
B 97 137 1
B 97 183 1
B 97 191 1
B 97 221 1
B 97 222 1
B 97 247 1
B 97 249 1
B 97 253 1
B 97 333 1
B 97 340 1
B 97 342 1
B 97 378 1
B 97 474 1
B 97 548 1
P 98 0.010
B 98 29 1
B 98 75 1
B 98 95 1
B 98 99 1
B 98 111 1
B 98 122 2
B 98 125 2
B 98 158 1
B 98 159 1
B 98 234 1
B 98 237 1
B 98 272 1
B 98 287 1
B 98 318 1
B 98 329 1
B 98 355 1
B 98 438 1
B 98 442 1
B 98 454 1
B 98 460 1
B 98 464 1
B 98 474 1
B 98 483 1
P 99 0.010
B 99 57 1
B 99 64 1
B 99 68 1
B 99 105 1
B 99 176 1
B 99 194 1
B 99 197 1
B 99 239 1
B 99 255 1
B 99 259 1
B 99 274 1
B 99 361 1
B 99 389 1
B 99 455 1
B 99 471 1
